"id","name","year","porjaay","section","number","raag","taal","swaralipikar"
01287,"এই লভিনু সঙ্গ তব, সুন্দর হে সুন্দর",1914,পূজা,সুন্দর,516,দেশ,ঝম্পক,ইন্দিরা দেবী; দিনেন্দ্রনাথ ঠাকুর
01288,"এই-যে তোমার প্রেম, ওগো হৃদয়হরণ",1909,পূজা,সুন্দর,526,বিভাস-বাউল,কাহারবা বা দাদরা,সুরেন্দ্রনাথ বন্দ্যোপাধ্যায়; দিনেন্দ্রনাথ ঠাকুর; ভীমরাও শাস্ত্রী
01289,"একটি নমস্কারে, প্রভু, একটি নমস্কারে",1910,পূজা,বিবিধ,504,ছায়ানট,একতাল,ভীমরাও শাস্ত্রী; এ. এ. বাকে; ভীমরাও শাস্ত্রী
01290,"একি এ সুন্দর শোভা! কী মুখ হেরি এ",1881,পূজা,সুন্দর,543,ইমন ভূপালী,ত্রিতাল,প্রতিভা দেবী; অনুল্লিখিত; কাঙালীচরণ সেন
01291,"একি লাবণ্যে পূর্ণ প্রাণ, প্রাণেশ হে",1893,পূজা,সুন্দর,539,পূর্ণ ষড়জ রাগিণী (মহীশূর),একতাল,অনুল্লিখিত; সরলা দেবী
01292,"এখন আমার সময় হল",1923,পূজা,পথ,577,আশাবরী-রামকেলি,দাদরা/ষষ্ঠী,দিনেন্দ্রনাথ ঠাকুর
01293,"এবার রঙিয়ে গেল হৃদয়গগন সাঁঝের রঙে।",1919,পূজা,পথ,568,পিলু,দাদরা,দিনেন্দ্রনাথ ঠাকুর
01294,"ওই মরণের সাগরপারে চুপে চুপে",1925,পূজা,সুন্দর,533,পিলু,দাদরা,অনাদিকুমার দস্তিদার
01295,"ওগো সুন্দর, একদা কী জানি কোন্‌ পুণ্যের ফলে",1926,পূজা,সুন্দর,534,দেশ,দাদরা,দিনেন্দ্রনাথ ঠাকুর
01296,"ওগো, পথের সাথি, নমি বারম্বার॥",1914,পূজা,পথ,565,আশাবরী-ভৈরবী,ঝাঁপতাল,শৈলজারঞ্জন মজুমদার
01297,"ওরে পথিক, ওরে প্রেমিক",1923,পূজা,পথ,578,খাম্বাজ-বাউল,কাহারবা,দিনেন্দ্রনাথ ঠাকুর
01298,"ওরে, আগুন আমার ভাই",1909,পূজা,শেষ,611,বাউল,দাদরা,সুরেন্দ্রনাথ বন্দ্যোপধ্যায়
01299,"ওহে সুন্দর, মরি মরি",1918,পূজা,সুন্দর,530,বাহার,কাহারবা,দিনেন্দ্রনাথ ঠাকুর
01300,"কে গো অন্তরতর সে",1912,পূজা,সুন্দর,525,ইমন,একতাল,ইন্দিরা দেবী; দিনেন্দ্রনাথ ঠাকুর; ভীমরাও শাস্ত্রী
01301,"কেন রে এই দুয়ারটুকু পার হতে সংশয়?",1926,পূজা,শেষ,608,ভৈরবী-বাউল,একতাল,দিনেন্দ্রনাথ ঠাকুর
01302,"কেমনে রাখিবি তোরা তাঁরে লুকায়ে",1899,পূজা,বিবিধ,509,সাহানা,একতাল,কাঙালীচরণ সেন
01303,"কোথায় তুমি, আমি কোথায়",1909,পূজা,বিবিধ,514,কুকভ-বিলাবল,ঝাঁপতাল,কাঙালীচরণ সেন
01304,"কোন্‌ আলোতে প্রাণের প্রদীপ জ্বালিয়ে তুমি ধরায় আস-",1910,পূজা,বাউল,557,বাউল,কাহারবা,সুরেন্দ্রনাথ বন্দ্যোপাধ্যায়; ভীমরাও শাস্ত্রী
01305,"কোন্‌ খেলা যে খেলব কখন্‌ ভাবি বসে সেই কথাটাই-",1922,পূজা,শেষ,589,খাম্বাজ-বাউল,দাদরা,সুভাষ চৌধুরী; অনাদিকুমার দস্তিদার; শান্তিদেব ঘোষ
01306,"চলি গো, চলি গো, যাই গো চলে।",1915,পূজা,পথ,576,বাউল,কাহারবা,অনুল্লিখিত; ইন্দিরা দেবী
01307,"চিরদিবস নব মাধুরী, নব শোভা তব বিশ্বে-",1887,পূজা,সুন্দর,538,নট মল্লার,চৌতাল,কাঙালীচরণ সেন
01308,"ছিন্ন পাতার সাজাই তরণী, একা একা করি খেলা-",1927,পূজা,পথ,580,ঝিঁঝিট,কাহারবা,অনাদিকুমার দস্তিদার; দিনেন্দ্রনাথ ঠাকুর
01309,"জয় জয় পরমা নিষ্কৃতি হে, নমি নমি।",1923,পূজা,শেষ,585,আশাবরী-ভৈরবী,কাহারবা,দিনেন্দ্রনাথ ঠাকুর
01310,"জয় ভৈরব, জয় শঙ্কর",1922,পূজা,শেষ,609,মিশ্র ভূপালী,দাদরা,অনাদিকুমার দস্তিদার
01311,"জরজর প্রাণে, নাথ, বরিষন করো তব প্রেমসুধা-",1910,পূজা,বিবিধ,513,কাফি-সিন্ধুড়া,ত্রিতাল,কাঙালীচরণ সেন
01312,"জাগে নাথ জোছনারাতে-",1910,পূজা,সুন্দর,536,বেহাগ,ধামার,সুরেন্দ্রনাথ বন্দ্যোপাধ্যায়
01313,"জানি গো, দিন যাবে এ দিন যাবে।",1913,পূজা,শেষ,594,রামকেলি-কীর্তন,দাদরা,ইন্দিরা দেবী; দিনেন্দ্রনাথ ঠাকুর
01314,"জানি জানি তোমার প্রেমে সকল প্রেমের বাণী মেশে",1928,পূজা,বাউল,552,বাউল,দাদরা,দিনেন্দ্রনাথ ঠাকুর
01315,"ডাকিল মোরে জাগার সাথি।",1927,পূজা,সুন্দর,529,রামকেলি-ভৈরবী-তোড়ি,দাদরা,অনাদিকুমার দস্তিদার
01316,"তুমি সুন্দর, যৌবনঘন রসময় তব মূর্তি",1931,পূজা,সুন্দর,532,খাম্বাজ-বাহার,ষষ্ঠী,দিনেন্দ্রনাথ ঠাকুর
01317,"তুমি হঠাৎ-হাওয়ায় ভেসে-আসা ধন-",1929,পূজা,পথ,571,খাম্বাজ-বাউল,দাদরা,দিনেন্দ্রনাথ ঠাকুর
01318,"তোমায় চেয়ে আছি বসে পথের ধারে সুন্দর হে।",1925,পূজা,সুন্দর,531,ভৈরবী,ষষ্ঠী,অনাদিকুমার দস্তিদার
01319,"তোমার অসীমে প্রাণমন লয়ে যত দূরে আমি ধাই-",1901,পূজা,শেষ,596,বেহাগ,ত্রিতাল,কাঙালীচরণ সেন
01320,"তোমার খোলা হাওয়া লাগিয়ে পালে টুকরো করে কাছি",1914,পূজা,বাউল,553,সারিগান,কাহারবা,সুধীরচন্দ্র কর
01321,"তোমার হাতের অরুণলেখা পাবার লাগি রাতারাতি",1927,পূজা,শেষ,602,সারিগান,কাহারবা,সুধীরচন্দ্র কর
01322,"তোমারি নামে নয়ন মেলিনু পুণ্যপ্রভাতে আজি",1899,পূজা,বিবিধ,505,ভৈরব,তেওরা,দিনেন্দ্রনাথ ঠাকুর; কাঙালীচরণ সেন
01323,"তোমারি মধুর রূপে ভরেছ ভুবন-",1886,পূজা,সুন্দর,527,ঝিঁঝিট,চৌতাল,কাঙালীচরণ সেন
